codigo_ibge,nome_municipio,ano,mes,data_timeline,valor_febre_amarela
313130,Ipatinga,2017,11,2017-11-01,0
313130,Ipatinga,2017,12,2017-12-01,0
313170,Itabira,2017,1,2017-1-01,0
313170,Itabira,2017,2,2017-2-01,1
313170,Itabira,2017,3,2017-3-01,6
313170,Itabira,2017,4,2017-4-01,0
313170,Itabira,2017,5,2017-5-01,0
313170,Itabira,2017,6,2017-6-01,0
313170,Itabira,2017,7,2017-7-01,0
313170,Itabira,2017,8,2017-8-01,0
313170,Itabira,2017,9,2017-9-01,0
313170,Itabira,2017,10,2017-10-01,0
313170,Itabira,2017,11,2017-11-01,0
313170,Itabira,2017,12,2017-12-01,0
313190,Itabirito,2017,1,2017-1-01,0
313190,Itabirito,2017,2,2017-2-01,1
313190,Itabirito,2017,3,2017-3-01,0
313190,Itabirito,2017,4,2017-4-01,0
313190,Itabirito,2017,5,2017-5-01,0
313190,Itabirito,2017,6,2017-6-01,0
313190,Itabirito,2017,7,2017-7-01,0
313190,Itabirito,2017,8,2017-8-01,0
313190,Itabirito,2017,9,2017-9-01,0
313190,Itabirito,2017,10,2017-10-01,0
313190,Itabirito,2017,11,2017-11-01,0
313190,Itabirito,2017,12,2017-12-01,0
313220,Itaguara,2017,1,2017-1-01,0
313220,Itaguara,2017,2,2017-2-01,0
313220,Itaguara,2017,3,2017-3-01,0
313220,Itaguara,2017,4,2017-4-01,0
313220,Itaguara,2017,5,2017-5-01,1
313220,Itaguara,2017,6,2017-6-01,0
313220,Itaguara,2017,7,2017-7-01,0
313220,Itaguara,2017,8,2017-8-01,0
313220,Itaguara,2017,9,2017-9-01,0
313220,Itaguara,2017,10,2017-10-01,0
313220,Itaguara,2017,11,2017-11-01,0
313220,Itaguara,2017,12,2017-12-01,0
313230,Itaipé,2017,1,2017-1-01,2
313230,Itaipé,2017,2,2017-2-01,1
313230,Itaipé,2017,3,2017-3-01,1
313230,Itaipé,2017,4,2017-4-01,0
313230,Itaipé,2017,5,2017-5-01,0
313230,Itaipé,2017,6,2017-6-01,0
313230,Itaipé,2017,7,2017-7-01,0
313230,Itaipé,2017,8,2017-8-01,0
313230,Itaipé,2017,9,2017-9-01,0
313230,Itaipé,2017,10,2017-10-01,0
313230,Itaipé,2017,11,2017-11-01,0
313230,Itaipé,2017,12,2017-12-01,0
313250,Itamarandiba,2017,1,2017-1-01,0
313250,Itamarandiba,2017,2,2017-2-01,3
313250,Itamarandiba,2017,3,2017-3-01,0
313250,Itamarandiba,2017,4,2017-4-01,0
313250,Itamarandiba,2017,5,2017-5-01,0
313250,Itamarandiba,2017,6,2017-6-01,0
313250,Itamarandiba,2017,7,2017-7-01,0
313250,Itamarandiba,2017,8,2017-8-01,0
313250,Itamarandiba,2017,9,2017-9-01,0
313250,Itamarandiba,2017,10,2017-10-01,0
313250,Itamarandiba,2017,11,2017-11-01,0
313250,Itamarandiba,2017,12,2017-12-01,0
313270,Itambacuri,2017,1,2017-1-01,36
313270,Itambacuri,2017,2,2017-2-01,3
313270,Itambacuri,2017,3,2017-3-01,0
313270,Itambacuri,2017,4,2017-4-01,0
313270,Itambacuri,2017,5,2017-5-01,0
313270,Itambacuri,2017,6,2017-6-01,0
313270,Itambacuri,2017,7,2017-7-01,0
313270,Itambacuri,2017,8,2017-8-01,2
313270,Itambacuri,2017,9,2017-9-01,0
313270,Itambacuri,2017,10,2017-10-01,0
313270,Itambacuri,2017,11,2017-11-01,0
313270,Itambacuri,2017,12,2017-12-01,5
313300,Itamonte,2017,1,2017-1-01,0
313300,Itamonte,2017,2,2017-2-01,0
313300,Itamonte,2017,3,2017-3-01,2
313300,Itamonte,2017,4,2017-4-01,0
313300,Itamonte,2017,5,2017-5-01,0
313300,Itamonte,2017,6,2017-6-01,0
313300,Itamonte,2017,7,2017-7-01,0
313300,Itamonte,2017,8,2017-8-01,0
313300,Itamonte,2017,9,2017-9-01,0
313300,Itamonte,2017,10,2017-10-01,0
313300,Itamonte,2017,11,2017-11-01,0
313300,Itamonte,2017,12,2017-12-01,0
313320,Itanhomi,2017,1,2017-1-01,4
313320,Itanhomi,2017,2,2017-2-01,0
313320,Itanhomi,2017,3,2017-3-01,0
313320,Itanhomi,2017,4,2017-4-01,0
313320,Itanhomi,2017,5,2017-5-01,0
313320,Itanhomi,2017,6,2017-6-01,0
313320,Itanhomi,2017,7,2017-7-01,0
313320,Itanhomi,2017,8,2017-8-01,0
313320,Itanhomi,2017,9,2017-9-01,0
313320,Itanhomi,2017,10,2017-10-01,0
313320,Itanhomi,2017,11,2017-11-01,0
313320,Itanhomi,2017,12,2017-12-01,0
313360,Itapeva,2017,1,2017-1-01,0
313360,Itapeva,2017,2,2017-2-01,1
313360,Itapeva,2017,3,2017-3-01,0
313360,Itapeva,2017,4,2017-4-01,0
313360,Itapeva,2017,5,2017-5-01,0
313360,Itapeva,2017,6,2017-6-01,0
313360,Itapeva,2017,7,2017-7-01,0
313360,Itapeva,2017,8,2017-8-01,0
313360,Itapeva,2017,9,2017-9-01,0
313360,Itapeva,2017,10,2017-10-01,0
313360,Itapeva,2017,11,2017-11-01,0
313360,Itapeva,2017,12,2017-12-01,0
313380,Itaúna,2017,1,2017-1-01,0
313380,Itaúna,2017,2,2017-2-01,0
313380,Itaúna,2017,3,2017-3-01,1
313380,Itaúna,2017,4,2017-4-01,0
313380,Itaúna,2017,5,2017-5-01,0
313380,Itaúna,2017,6,2017-6-01,0
313380,Itaúna,2017,7,2017-7-01,0
313380,Itaúna,2017,8,2017-8-01,0
313380,Itaúna,2017,9,2017-9-01,0
313380,Itaúna,2017,10,2017-10-01,0
313380,Itaúna,2017,11,2017-11-01,0
313380,Itaúna,2017,12,2017-12-01,0
313410,Itueta,2017,1,2017-1-01,10
313410,Itueta,2017,2,2017-2-01,0
313410,Itueta,2017,3,2017-3-01,0
313410,Itueta,2017,4,2017-4-01,0
313410,Itueta,2017,5,2017-5-01,0
313410,Itueta,2017,6,2017-6-01,0
313410,Itueta,2017,7,2017-7-01,0
313410,Itueta,2017,8,2017-8-01,0
313410,Itueta,2017,9,2017-9-01,0
313410,Itueta,2017,10,2017-10-01,0
313410,Itueta,2017,11,2017-11-01,0
313410,Itueta,2017,12,2017-12-01,0
313510,Janaúba,2017,1,2017-1-01,1
313510,Janaúba,2017,2,2017-2-01,1
313510,Janaúba,2017,3,2017-3-01,0
313510,Janaúba,2017,4,2017-4-01,0
313510,Janaúba,2017,5,2017-5-01,0
313510,Janaúba,2017,6,2017-6-01,0
313510,Janaúba,2017,7,2017-7-01,0
313510,Janaúba,2017,8,2017-8-01,0
313510,Janaúba,2017,9,2017-9-01,0
313510,Janaúba,2017,10,2017-10-01,0
313510,Janaúba,2017,11,2017-11-01,0
313510,Janaúba,2017,12,2017-12-01,0
313520,Januária,2017,1,2017-1-01,2
313520,Januária,2017,2,2017-2-01,0
313520,Januária,2017,3,2017-3-01,0
313520,Januária,2017,4,2017-4-01,0
313520,Januária,2017,5,2017-5-01,0
313520,Januária,2017,6,2017-6-01,0
313520,Januária,2017,7,2017-7-01,0
313520,Januária,2017,8,2017-8-01,0
313520,Januária,2017,9,2017-9-01,0
313520,Januária,2017,10,2017-10-01,0
313520,Januária,2017,11,2017-11-01,0
313520,Januária,2017,12,2017-12-01,0
313580,Jequitinhonha,2017,1,2017-1-01,0
313580,Jequitinhonha,2017,2,2017-2-01,0
313580,Jequitinhonha,2017,3,2017-3-01,1
313580,Jequitinhonha,2017,4,2017-4-01,0
313580,Jequitinhonha,2017,5,2017-5-01,0
313580,Jequitinhonha,2017,6,2017-6-01,0
313580,Jequitinhonha,2017,7,2017-7-01,0
313580,Jequitinhonha,2017,8,2017-8-01,0
313580,Jequitinhonha,2017,9,2017-9-01,0
313580,Jequitinhonha,2017,10,2017-10-01,0
313580,Jequitinhonha,2017,11,2017-11-01,0
313580,Jequitinhonha,2017,12,2017-12-01,0
313600,Joaíma,2017,1,2017-1-01,0
313600,Joaíma,2017,2,2017-2-01,1
313600,Joaíma,2017,3,2017-3-01,0
313600,Joaíma,2017,4,2017-4-01,0
313600,Joaíma,2017,5,2017-5-01,0
313600,Joaíma,2017,6,2017-6-01,0
313600,Joaíma,2017,7,2017-7-01,0
313600,Joaíma,2017,8,2017-8-01,0
313600,Joaíma,2017,9,2017-9-01,0
313600,Joaíma,2017,10,2017-10-01,0
313600,Joaíma,2017,11,2017-11-01,0
313600,Joaíma,2017,12,2017-12-01,0
313620,João Monlevade,2017,1,2017-1-01,1
313620,João Monlevade,2017,2,2017-2-01,0
313620,João Monlevade,2017,3,2017-3-01,0
313620,João Monlevade,2017,4,2017-4-01,0
313620,João Monlevade,2017,5,2017-5-01,0
313620,João Monlevade,2017,6,2017-6-01,0
313620,João Monlevade,2017,7,2017-7-01,0
313620,João Monlevade,2017,8,2017-8-01,0
313620,João Monlevade,2017,9,2017-9-01,0
313620,João Monlevade,2017,10,2017-10-01,0
313620,João Monlevade,2017,11,2017-11-01,0
313620,João Monlevade,2017,12,2017-12-01,0
313655,José Raydan,2017,1,2017-1-01,11
313655,José Raydan,2017,2,2017-2-01,0
313655,José Raydan,2017,3,2017-3-01,0
313655,José Raydan,2017,4,2017-4-01,0
313655,José Raydan,2017,5,2017-5-01,0
313655,José Raydan,2017,6,2017-6-01,0
313655,José Raydan,2017,7,2017-7-01,0
313655,José Raydan,2017,8,2017-8-01,0
313655,José Raydan,2017,9,2017-9-01,0
313655,José Raydan,2017,10,2017-10-01,0
313655,José Raydan,2017,11,2017-11-01,0
313655,José Raydan,2017,12,2017-12-01,0
313665,Juatuba,2017,1,2017-1-01,0
313665,Juatuba,2017,2,2017-2-01,0
313665,Juatuba,2017,3,2017-3-01,0
313665,Juatuba,2017,4,2017-4-01,0
313665,Juatuba,2017,5,2017-5-01,0
313665,Juatuba,2017,6,2017-6-01,0
313665,Juatuba,2017,7,2017-7-01,0
313665,Juatuba,2017,8,2017-8-01,0
313665,Juatuba,2017,9,2017-9-01,0
313665,Juatuba,2017,10,2017-10-01,1
313665,Juatuba,2017,11,2017-11-01,0
313665,Juatuba,2017,12,2017-12-01,0
313700,Ladainha,2017,1,2017-1-01,148
313700,Ladainha,2017,2,2017-2-01,4
313700,Ladainha,2017,3,2017-3-01,3
313700,Ladainha,2017,4,2017-4-01,0
313700,Ladainha,2017,5,2017-5-01,0
313700,Ladainha,2017,6,2017-6-01,1
313700,Ladainha,2017,7,2017-7-01,0
313700,Ladainha,2017,8,2017-8-01,0
313700,Ladainha,2017,9,2017-9-01,0
313700,Ladainha,2017,10,2017-10-01,0
313700,Ladainha,2017,11,2017-11-01,0
313700,Ladainha,2017,12,2017-12-01,5
313720,Lagoa da Prata,2017,1,2017-1-01,0
313720,Lagoa da Prata,2017,2,2017-2-01,1
313720,Lagoa da Prata,2017,3,2017-3-01,0
313720,Lagoa da Prata,2017,4,2017-4-01,0
313720,Lagoa da Prata,2017,5,2017-5-01,0
313720,Lagoa da Prata,2017,6,2017-6-01,0
313720,Lagoa da Prata,2017,7,2017-7-01,0
313720,Lagoa da Prata,2017,8,2017-8-01,0
313720,Lagoa da Prata,2017,9,2017-9-01,0
313720,Lagoa da Prata,2017,10,2017-10-01,0
313720,Lagoa da Prata,2017,11,2017-11-01,0
313720,Lagoa da Prata,2017,12,2017-12-01,0
313770,Lajinha,2017,1,2017-1-01,23
313770,Lajinha,2017,2,2017-2-01,0
313770,Lajinha,2017,3,2017-3-01,0
313770,Lajinha,2017,4,2017-4-01,1
313770,Lajinha,2017,5,2017-5-01,0
313770,Lajinha,2017,6,2017-6-01,0
313770,Lajinha,2017,7,2017-7-01,0
313770,Lajinha,2017,8,2017-8-01,0
313770,Lajinha,2017,9,2017-9-01,0
313770,Lajinha,2017,10,2017-10-01,0
313770,Lajinha,2017,11,2017-11-01,0
313770,Lajinha,2017,12,2017-12-01,0
313840,Leopoldina,2017,1,2017-1-01,0
313840,Leopoldina,2017,2,2017-2-01,0
313840,Leopoldina,2017,3,2017-3-01,0
313840,Leopoldina,2017,4,2017-4-01,0
313840,Leopoldina,2017,5,2017-5-01,0
313840,Leopoldina,2017,6,2017-6-01,0
313840,Leopoldina,2017,7,2017-7-01,0
313840,Leopoldina,2017,8,2017-8-01,0
313840,Leopoldina,2017,9,2017-9-01,1
313840,Leopoldina,2017,10,2017-10-01,2
313840,Leopoldina,2017,11,2017-11-01,0
313840,Leopoldina,2017,12,2017-12-01,0
313867,Luisburgo,2017,1,2017-1-01,0
313867,Luisburgo,2017,2,2017-2-01,1
313867,Luisburgo,2017,3,2017-3-01,0
313867,Luisburgo,2017,4,2017-4-01,0
313867,Luisburgo,2017,5,2017-5-01,0
313867,Luisburgo,2017,6,2017-6-01,0
313867,Luisburgo,2017,7,2017-7-01,0
313867,Luisburgo,2017,8,2017-8-01,0
313867,Luisburgo,2017,9,2017-9-01,0
313867,Luisburgo,2017,10,2017-10-01,1
313867,Luisburgo,2017,11,2017-11-01,0
313867,Luisburgo,2017,12,2017-12-01,0
313920,Malacacheta,2017,1,2017-1-01,10
313920,Malacacheta,2017,2,2017-2-01,0
313920,Malacacheta,2017,3,2017-3-01,0
313920,Malacacheta,2017,4,2017-4-01,0
313920,Malacacheta,2017,5,2017-5-01,0
313920,Malacacheta,2017,6,2017-6-01,0
313920,Malacacheta,2017,7,2017-7-01,0
313920,Malacacheta,2017,8,2017-8-01,0
313920,Malacacheta,2017,9,2017-9-01,0
313920,Malacacheta,2017,10,2017-10-01,0
313920,Malacacheta,2017,11,2017-11-01,0
313920,Malacacheta,2017,12,2017-12-01,3
313940,Manhuaçu,2017,1,2017-1-01,12
313940,Manhuaçu,2017,2,2017-2-01,12
313940,Manhuaçu,2017,3,2017-3-01,4
313940,Manhuaçu,2017,4,2017-4-01,2
313940,Manhuaçu,2017,5,2017-5-01,1
313940,Manhuaçu,2017,6,2017-6-01,1
313940,Manhuaçu,2017,7,2017-7-01,0
313940,Manhuaçu,2017,8,2017-8-01,0
313940,Manhuaçu,2017,9,2017-9-01,0
313940,Manhuaçu,2017,10,2017-10-01,0
313940,Manhuaçu,2017,11,2017-11-01,0
313940,Manhuaçu,2017,12,2017-12-01,0
313950,Manhumirim,2017,1,2017-1-01,2
313950,Manhumirim,2017,2,2017-2-01,4
313950,Manhumirim,2017,3,2017-3-01,0
313950,Manhumirim,2017,4,2017-4-01,0
313950,Manhumirim,2017,5,2017-5-01,0
313950,Manhumirim,2017,6,2017-6-01,0
313950,Manhumirim,2017,7,2017-7-01,0
313950,Manhumirim,2017,8,2017-8-01,0
313950,Manhumirim,2017,9,2017-9-01,0
313950,Manhumirim,2017,10,2017-10-01,0
313950,Manhumirim,2017,11,2017-11-01,0
313950,Manhumirim,2017,12,2017-12-01,0
313980,Mar de Espanha,2017,1,2017-1-01,0
313980,Mar de Espanha,2017,2,2017-2-01,0
313980,Mar de Espanha,2017,3,2017-3-01,0
313980,Mar de Espanha,2017,4,2017-4-01,0
313980,Mar de Espanha,2017,5,2017-5-01,0
313980,Mar de Espanha,2017,6,2017-6-01,0
313980,Mar de Espanha,2017,7,2017-7-01,0
313980,Mar de Espanha,2017,8,2017-8-01,0
313980,Mar de Espanha,2017,9,2017-9-01,0
313980,Mar de Espanha,2017,10,2017-10-01,0
313980,Mar de Espanha,2017,11,2017-11-01,1
313980,Mar de Espanha,2017,12,2017-12-01,0
314000,Mariana,2017,1,2017-1-01,0
314000,Mariana,2017,2,2017-2-01,0
314000,Mariana,2017,3,2017-3-01,1
314000,Mariana,2017,4,2017-4-01,0
314000,Mariana,2017,5,2017-5-01,0
314000,Mariana,2017,6,2017-6-01,0
314000,Mariana,2017,7,2017-7-01,0
314000,Mariana,2017,8,2017-8-01,0
314000,Mariana,2017,9,2017-9-01,0
314000,Mariana,2017,10,2017-10-01,0
314000,Mariana,2017,11,2017-11-01,0
314000,Mariana,2017,12,2017-12-01,0
314015,Mário Campos,2017,1,2017-1-01,1
314015,Mário Campos,2017,2,2017-2-01,0
314015,Mário Campos,2017,3,2017-3-01,0
314015,Mário Campos,2017,4,2017-4-01,0
314015,Mário Campos,2017,5,2017-5-01,0
314015,Mário Campos,2017,6,2017-6-01,0
314015,Mário Campos,2017,7,2017-7-01,0
314015,Mário Campos,2017,8,2017-8-01,0
314015,Mário Campos,2017,9,2017-9-01,0
314015,Mário Campos,2017,10,2017-10-01,0
314015,Mário Campos,2017,11,2017-11-01,0
314015,Mário Campos,2017,12,2017-12-01,0
314040,Marmelópolis,2017,1,2017-1-01,0
314040,Marmelópolis,2017,2,2017-2-01,0
314040,Marmelópolis,2017,3,2017-3-01,0
314040,Marmelópolis,2017,4,2017-4-01,0
314040,Marmelópolis,2017,5,2017-5-01,0
314040,Marmelópolis,2017,6,2017-6-01,1
314040,Marmelópolis,2017,7,2017-7-01,0
314040,Marmelópolis,2017,8,2017-8-01,0
314040,Marmelópolis,2017,9,2017-9-01,0
314040,Marmelópolis,2017,10,2017-10-01,0
314040,Marmelópolis,2017,11,2017-11-01,0
314040,Marmelópolis,2017,12,2017-12-01,0
314090,Matipó,2017,1,2017-1-01,0
314090,Matipó,2017,2,2017-2-01,1
314090,Matipó,2017,3,2017-3-01,0
314090,Matipó,2017,4,2017-4-01,1
314090,Matipó,2017,5,2017-5-01,0
314090,Matipó,2017,6,2017-6-01,0
314090,Matipó,2017,7,2017-7-01,0
314090,Matipó,2017,8,2017-8-01,0
314090,Matipó,2017,9,2017-9-01,0
314090,Matipó,2017,10,2017-10-01,0
314090,Matipó,2017,11,2017-11-01,0
314090,Matipó,2017,12,2017-12-01,0
314110,Matozinhos,2017,1,2017-1-01,0
314110,Matozinhos,2017,2,2017-2-01,1
314110,Matozinhos,2017,3,2017-3-01,0
314110,Matozinhos,2017,4,2017-4-01,0
314110,Matozinhos,2017,5,2017-5-01,0
314110,Matozinhos,2017,6,2017-6-01,0
314110,Matozinhos,2017,7,2017-7-01,0
314110,Matozinhos,2017,8,2017-8-01,0
314110,Matozinhos,2017,9,2017-9-01,0
314110,Matozinhos,2017,10,2017-10-01,0
314110,Matozinhos,2017,11,2017-11-01,0
314110,Matozinhos,2017,12,2017-12-01,0
314140,Medina,2017,1,2017-1-01,0
314140,Medina,2017,2,2017-2-01,0
314140,Medina,2017,3,2017-3-01,2
314140,Medina,2017,4,2017-4-01,0
314140,Medina,2017,5,2017-5-01,1
314140,Medina,2017,6,2017-6-01,0
314140,Medina,2017,7,2017-7-01,0
314140,Medina,2017,8,2017-8-01,0
314140,Medina,2017,9,2017-9-01,0
314140,Medina,2017,10,2017-10-01,0
314140,Medina,2017,11,2017-11-01,0
314140,Medina,2017,12,2017-12-01,0
314170,Mesquita,2017,1,2017-1-01,3
314170,Mesquita,2017,2,2017-2-01,1
314170,Mesquita,2017,3,2017-3-01,0
314170,Mesquita,2017,4,2017-4-01,0
314170,Mesquita,2017,5,2017-5-01,0
314170,Mesquita,2017,6,2017-6-01,0
314170,Mesquita,2017,7,2017-7-01,0
314170,Mesquita,2017,8,2017-8-01,0
314170,Mesquita,2017,9,2017-9-01,0
314170,Mesquita,2017,10,2017-10-01,0
314170,Mesquita,2017,11,2017-11-01,0
314170,Mesquita,2017,12,2017-12-01,0
314180,Minas Novas,2017,1,2017-1-01,2
314180,Minas Novas,2017,2,2017-2-01,2
314180,Minas Novas,2017,3,2017-3-01,0
314180,Minas Novas,2017,4,2017-4-01,0
314180,Minas Novas,2017,5,2017-5-01,1
314180,Minas Novas,2017,6,2017-6-01,0
314180,Minas Novas,2017,7,2017-7-01,0
314180,Minas Novas,2017,8,2017-8-01,0
314180,Minas Novas,2017,9,2017-9-01,0
314180,Minas Novas,2017,10,2017-10-01,0
314180,Minas Novas,2017,11,2017-11-01,0
314180,Minas Novas,2017,12,2017-12-01,0
314290,Monte Azul,2017,1,2017-1-01,0
314290,Monte Azul,2017,2,2017-2-01,1
314290,Monte Azul,2017,3,2017-3-01,0
314290,Monte Azul,2017,4,2017-4-01,0
314290,Monte Azul,2017,5,2017-5-01,0
314290,Monte Azul,2017,6,2017-6-01,0
314290,Monte Azul,2017,7,2017-7-01,0
314290,Monte Azul,2017,8,2017-8-01,0
314290,Monte Azul,2017,9,2017-9-01,0
314290,Monte Azul,2017,10,2017-10-01,0
314290,Monte Azul,2017,11,2017-11-01,0
314290,Monte Azul,2017,12,2017-12-01,0
314315,Monte Formoso,2017,1,2017-1-01,0
314315,Monte Formoso,2017,2,2017-2-01,0
314315,Monte Formoso,2017,3,2017-3-01,1
314315,Monte Formoso,2017,4,2017-4-01,0
314315,Monte Formoso,2017,5,2017-5-01,0
314315,Monte Formoso,2017,6,2017-6-01,0
314315,Monte Formoso,2017,7,2017-7-01,0
314315,Monte Formoso,2017,8,2017-8-01,0
314315,Monte Formoso,2017,9,2017-9-01,0
314315,Monte Formoso,2017,10,2017-10-01,0
314315,Monte Formoso,2017,11,2017-11-01,0
314315,Monte Formoso,2017,12,2017-12-01,0
314330,Montes Claros,2017,1,2017-1-01,0
314330,Montes Claros,2017,2,2017-2-01,3
314330,Montes Claros,2017,3,2017-3-01,3
314330,Montes Claros,2017,4,2017-4-01,0
314330,Montes Claros,2017,5,2017-5-01,0
314330,Montes Claros,2017,6,2017-6-01,0
314330,Montes Claros,2017,7,2017-7-01,0
314330,Montes Claros,2017,8,2017-8-01,0
314330,Montes Claros,2017,9,2017-9-01,0
314330,Montes Claros,2017,10,2017-10-01,0
314330,Montes Claros,2017,11,2017-11-01,0
314330,Montes Claros,2017,12,2017-12-01,1
314400,Mutum,2017,1,2017-1-01,9
314400,Mutum,2017,2,2017-2-01,7
314400,Mutum,2017,3,2017-3-01,1
314400,Mutum,2017,4,2017-4-01,0
314400,Mutum,2017,5,2017-5-01,0
314400,Mutum,2017,6,2017-6-01,0
314400,Mutum,2017,7,2017-7-01,0
314400,Mutum,2017,8,2017-8-01,0
314400,Mutum,2017,9,2017-9-01,0
314400,Mutum,2017,10,2017-10-01,0
314400,Mutum,2017,11,2017-11-01,0
314400,Mutum,2017,12,2017-12-01,0
314430,Nanuque,2017,1,2017-1-01,3
314430,Nanuque,2017,2,2017-2-01,0
314430,Nanuque,2017,3,2017-3-01,0
314430,Nanuque,2017,4,2017-4-01,0
314430,Nanuque,2017,5,2017-5-01,0
314430,Nanuque,2017,6,2017-6-01,0
314430,Nanuque,2017,7,2017-7-01,0
314430,Nanuque,2017,8,2017-8-01,0
314430,Nanuque,2017,9,2017-9-01,0
314430,Nanuque,2017,10,2017-10-01,0
314430,Nanuque,2017,11,2017-11-01,0
314430,Nanuque,2017,12,2017-12-01,0
314435,Naque,2017,1,2017-1-01,2
314435,Naque,2017,2,2017-2-01,0
314435,Naque,2017,3,2017-3-01,0
314435,Naque,2017,4,2017-4-01,0
314435,Naque,2017,5,2017-5-01,0
314435,Naque,2017,6,2017-6-01,0
314435,Naque,2017,7,2017-7-01,0
314435,Naque,2017,8,2017-8-01,0
314435,Naque,2017,9,2017-9-01,0
314435,Naque,2017,10,2017-10-01,0
314435,Naque,2017,11,2017-11-01,0
314435,Naque,2017,12,2017-12-01,0
314470,Nova Era,2017,1,2017-1-01,1
314470,Nova Era,2017,2,2017-2-01,0
314470,Nova Era,2017,3,2017-3-01,0
314470,Nova Era,2017,4,2017-4-01,0
314470,Nova Era,2017,5,2017-5-01,0
314470,Nova Era,2017,6,2017-6-01,0
314470,Nova Era,2017,7,2017-7-01,0
314470,Nova Era,2017,8,2017-8-01,0
314470,Nova Era,2017,9,2017-9-01,0
314470,Nova Era,2017,10,2017-10-01,0
314470,Nova Era,2017,11,2017-11-01,0
314470,Nova Era,2017,12,2017-12-01,0
314480,Nova Lima,2017,1,2017-1-01,4
314480,Nova Lima,2017,2,2017-2-01,1
314480,Nova Lima,2017,3,2017-3-01,0
314480,Nova Lima,2017,4,2017-4-01,0
314480,Nova Lima,2017,5,2017-5-01,0
314480,Nova Lima,2017,6,2017-6-01,0
314480,Nova Lima,2017,7,2017-7-01,0
314480,Nova Lima,2017,8,2017-8-01,0
314480,Nova Lima,2017,9,2017-9-01,0
314480,Nova Lima,2017,10,2017-10-01,0
314480,Nova Lima,2017,11,2017-11-01,0
314480,Nova Lima,2017,12,2017-12-01,0
314490,Nova Módica,2017,1,2017-1-01,1
314490,Nova Módica,2017,2,2017-2-01,0
314490,Nova Módica,2017,3,2017-3-01,0
314490,Nova Módica,2017,4,2017-4-01,0
314490,Nova Módica,2017,5,2017-5-01,0
314490,Nova Módica,2017,6,2017-6-01,0
314490,Nova Módica,2017,7,2017-7-01,0
314490,Nova Módica,2017,8,2017-8-01,0
314490,Nova Módica,2017,9,2017-9-01,0
314490,Nova Módica,2017,10,2017-10-01,0
314490,Nova Módica,2017,11,2017-11-01,0
314490,Nova Módica,2017,12,2017-12-01,0
314520,Nova Serrana,2017,1,2017-1-01,1
314520,Nova Serrana,2017,2,2017-2-01,0
314520,Nova Serrana,2017,3,2017-3-01,0
314520,Nova Serrana,2017,4,2017-4-01,0
314520,Nova Serrana,2017,5,2017-5-01,0
314520,Nova Serrana,2017,6,2017-6-01,0
314520,Nova Serrana,2017,7,2017-7-01,0
314520,Nova Serrana,2017,8,2017-8-01,0
314520,Nova Serrana,2017,9,2017-9-01,0
314520,Nova Serrana,2017,10,2017-10-01,0
314520,Nova Serrana,2017,11,2017-11-01,0
314520,Nova Serrana,2017,12,2017-12-01,0
314530,Novo Cruzeiro,2017,1,2017-1-01,94
314530,Novo Cruzeiro,2017,2,2017-2-01,22
314530,Novo Cruzeiro,2017,3,2017-3-01,2
314530,Novo Cruzeiro,2017,4,2017-4-01,0
314530,Novo Cruzeiro,2017,5,2017-5-01,0
314530,Novo Cruzeiro,2017,6,2017-6-01,0
314530,Novo Cruzeiro,2017,7,2017-7-01,0
314530,Novo Cruzeiro,2017,8,2017-8-01,0
314530,Novo Cruzeiro,2017,9,2017-9-01,0
314530,Novo Cruzeiro,2017,10,2017-10-01,0
314530,Novo Cruzeiro,2017,11,2017-11-01,0
314530,Novo Cruzeiro,2017,12,2017-12-01,5
314535,Novo Oriente de Minas,2017,1,2017-1-01,0
314535,Novo Oriente de Minas,2017,2,2017-2-01,1
314535,Novo Oriente de Minas,2017,3,2017-3-01,0
314535,Novo Oriente de Minas,2017,4,2017-4-01,0
314535,Novo Oriente de Minas,2017,5,2017-5-01,0
314535,Novo Oriente de Minas,2017,6,2017-6-01,0
314535,Novo Oriente de Minas,2017,7,2017-7-01,0
314535,Novo Oriente de Minas,2017,8,2017-8-01,0
314535,Novo Oriente de Minas,2017,9,2017-9-01,0
314535,Novo Oriente de Minas,2017,10,2017-10-01,0
314535,Novo Oriente de Minas,2017,11,2017-11-01,0
314535,Novo Oriente de Minas,2017,12,2017-12-01,0
314610,Ouro Preto,2017,1,2017-1-01,0
314610,Ouro Preto,2017,2,2017-2-01,0
314610,Ouro Preto,2017,3,2017-3-01,0
314610,Ouro Preto,2017,4,2017-4-01,0
314610,Ouro Preto,2017,5,2017-5-01,1
314610,Ouro Preto,2017,6,2017-6-01,0
314610,Ouro Preto,2017,7,2017-7-01,0
314610,Ouro Preto,2017,8,2017-8-01,0
314610,Ouro Preto,2017,9,2017-9-01,0
314610,Ouro Preto,2017,10,2017-10-01,0
314610,Ouro Preto,2017,11,2017-11-01,0
